"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 10)","('Bioma Autoencoder', 'b -> 256 -> 10 -> 256 -> b')","('Domain Autoencoder', 'd -> 16 -> 10 -> 256 -> b')","('Activation Encoder', 'sigmoid')","('Activation Decoder', 'sigmoid')","('Activation Latent', 'tanh')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [976733.34375, 786575.9375, 1166890.75])","('val_bioma_loss', [488360.38, 393277.4, 583443.4])","('val_domain_loss', [488372.94, 393298.44, 583447.44])","('val_latent_loss', [0.059442848, 0.03604196, 0.082843736])","('val_bioma_mse', [488360.38, 393277.4, 583443.4])","('val_bioma_mae', [32.266457, 31.846985, 32.685925])","('val_bioma_mape', [42.425655, 41.802086, 43.049225])","('val_domain_mse', [488372.94, 393298.44, 583447.44])","('val_domain_mae', [32.25379, 31.84053, 32.667053])","('val_domain_mape', [42.425663, 41.8021, 43.049225])","('val_latent_mae', [0.059442848, 0.03604196, 0.082843736])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 10)","('Bioma Autoencoder', 'b -> 256 -> 10 -> 256 -> b')","('Domain Autoencoder', 'd -> 16 -> 10 -> 256 -> b')","('Activation Encoder', 'sigmoid')","('Activation Decoder', 'sigmoid')","('Activation Latent', 'sigmoid')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [977000.875, 787573.25, 1166428.5])","('val_bioma_loss', [488474.56, 393762.62, 583186.5])","('val_domain_loss', [488526.0, 393810.3, 583241.7])","('val_latent_loss', [0.30198175, 0.29929024, 0.30467322])","('val_bioma_mse', [488474.56, 393762.62, 583186.5])","('val_bioma_mae', [32.221916, 31.887262, 32.55657])","('val_bioma_mape', [42.425346, 41.801582, 43.04911])","('val_domain_mse', [488526.0, 393810.3, 583241.7])","('val_domain_mae', [32.158897, 31.830734, 32.487064])","('val_domain_mape', [42.425453, 41.80183, 43.049072])","('val_latent_mae', [0.30198175, 0.29929024, 0.30467322])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 10)","('Bioma Autoencoder', 'b -> 10 -> b')","('Domain Autoencoder', 'd -> 10 -> b')","('Activation Encoder', 'tanh')","('Activation Decoder', 'tanh')","('Activation Latent', 'tanh')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [978345.3125, 788838.125, 1167852.5])","('val_bioma_loss', [489176.47, 394424.56, 583928.4])","('val_domain_loss', [489168.3, 394412.97, 583923.7])","('val_latent_loss', [0.53830963, 0.48056442, 0.59605485])","('val_bioma_mse', [489176.47, 394424.56, 583928.4])","('val_bioma_mae', [32.64528, 32.181305, 33.109257])","('val_bioma_mape', [42.462368, 41.835255, 43.08948])","('val_domain_mse', [489168.3, 394412.97, 583923.7])","('val_domain_mae', [32.659042, 32.190254, 33.127827])","('val_domain_mape', [42.45923, 41.83245, 43.086002])","('val_latent_mae', [0.53830963, 0.48056442, 0.59605485])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 10)","('Bioma Autoencoder', 'b -> 10 -> b')","('Domain Autoencoder', 'd -> 10 -> b')","('Activation Encoder', 'tanh')","('Activation Decoder', 'tanh')","('Activation Latent', 'sigmoid')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [978342.15625, 788808.1875, 1167876.125])","('val_bioma_loss', [489160.6, 394393.7, 583927.5])","('val_domain_loss', [489181.25, 394414.25, 583948.25])","('val_latent_loss', [0.3331365, 0.26358917, 0.4026838])","('val_bioma_mse', [489160.6, 394393.7, 583927.5])","('val_bioma_mae', [32.5514, 32.102333, 33.00046])","('val_bioma_mape', [42.4563, 41.82966, 43.082935])","('val_domain_mse', [489181.25, 394414.25, 583948.25])","('val_domain_mae', [32.658012, 32.22988, 33.08614])","('val_domain_mape', [42.461708, 41.836437, 43.08698])","('val_latent_mae', [0.3331365, 0.26358917, 0.4026838])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 10)","('Bioma Autoencoder', 'b -> 10 -> b')","('Domain Autoencoder', 'd -> 10 -> b')","('Activation Encoder', 'relu')","('Activation Decoder', 'relu')","('Activation Latent', 'tanh')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [978341.28125, 788836.5625, 1167846.0])","('val_bioma_loss', [489170.97, 394413.7, 583928.25])","('val_domain_loss', [489169.8, 394422.47, 583917.2])","('val_latent_loss', [0.49034864, 0.4315702, 0.54912704])","('val_bioma_mse', [489170.97, 394413.7, 583928.25])","('val_bioma_mae', [32.62022, 32.165817, 33.074623])","('val_bioma_mape', [42.460922, 41.8343, 43.08754])","('val_domain_mse', [489169.8, 394422.47, 583917.2])","('val_domain_mae', [32.648766, 32.20855, 33.088978])","('val_domain_mape', [42.45919, 41.83269, 43.085693])","('val_latent_mae', [0.49034864, 0.4315702, 0.54912704])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 10)","('Bioma Autoencoder', 'b -> 10 -> b')","('Domain Autoencoder', 'd -> 10 -> b')","('Activation Encoder', 'relu')","('Activation Decoder', 'relu')","('Activation Latent', 'sigmoid')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [978312.1875, 788773.75, 1167850.625])","('val_bioma_loss', [489147.06, 394386.38, 583907.75])","('val_domain_loss', [489164.94, 394387.3, 583942.56])","('val_latent_loss', [0.22817773, 0.05349198, 0.40286347])","('val_bioma_mse', [489147.06, 394386.38, 583907.75])","('val_bioma_mae', [32.556213, 32.12708, 32.98535])","('val_bioma_mape', [42.45543, 41.83002, 43.08084])","('val_domain_mse', [489164.94, 394387.3, 583942.56])","('val_domain_mae', [32.629646, 32.250263, 33.009033])","('val_domain_mape', [42.459473, 41.837543, 43.0814])","('val_latent_mae', [0.22817773, 0.05349198, 0.40286347])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 10)","('Bioma Autoencoder', 'b -> 10 -> b')","('Domain Autoencoder', 'd -> 10 -> b')","('Activation Encoder', 'sigmoid')","('Activation Decoder', 'sigmoid')","('Activation Latent', 'tanh')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [978327.09375, 788822.9375, 1167831.25])","('val_bioma_loss', [489165.62, 394408.47, 583922.8])","('val_domain_loss', [489161.1, 394413.88, 583908.3])","('val_latent_loss', [0.36145285, 0.16369607, 0.55920964])","('val_bioma_mse', [489165.62, 394408.47, 583922.8])","('val_bioma_mae', [32.578087, 32.103813, 33.052364])","('val_bioma_mape', [42.458878, 41.831295, 43.08646])","('val_domain_mse', [489161.1, 394413.88, 583908.3])","('val_domain_mae', [32.587082, 32.126976, 33.047184])","('val_domain_mape', [42.45632, 41.829556, 43.083084])","('val_latent_mae', [0.36145285, 0.16369607, 0.55920964])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 10)","('Bioma Autoencoder', 'b -> 10 -> b')","('Domain Autoencoder', 'd -> 10 -> b')","('Activation Encoder', 'sigmoid')","('Activation Decoder', 'sigmoid')","('Activation Latent', 'sigmoid')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [978330.5625, 788794.375, 1167866.75])","('val_bioma_loss', [489149.56, 394382.2, 583916.94])","('val_domain_loss', [489180.56, 394411.75, 583949.4])","('val_latent_loss', [0.48662406, 0.41165015, 0.561598])","('val_bioma_mse', [489149.56, 394382.2, 583916.94])","('val_bioma_mae', [32.54373, 32.12435, 32.963116])","('val_bioma_mape', [42.455112, 41.83024, 43.079987])","('val_domain_mse', [489180.56, 394411.75, 583949.4])","('val_domain_mae', [32.665104, 32.2503, 33.079906])","('val_domain_mape', [42.461796, 41.837357, 43.086235])","('val_latent_mae', [0.48662406, 0.41165015, 0.561598])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 50)","('Bioma Autoencoder', 'b -> 512 -> 256 -> 50 -> 256 -> 512 -> b')","('Domain Autoencoder', 'd -> 32 -> 16 -> 50 -> 256 -> 512 -> b')","('Activation Encoder', 'tanh')","('Activation Decoder', 'tanh')","('Activation Latent', 'tanh')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [970583.875, 780897.875, 1160269.875])","('val_bioma_loss', [485286.88, 390443.7, 580130.06])","('val_domain_loss', [485296.7, 390453.84, 580139.5])","('val_latent_loss', [0.38351882, 0.3613791, 0.40565854])","('val_bioma_mse', [485286.88, 390443.7, 580130.06])","('val_bioma_mae', [31.42434, 31.089888, 31.758791])","('val_bioma_mape', [42.424637, 41.79645, 43.05282])","('val_domain_mse', [485296.7, 390453.84, 580139.5])","('val_domain_mae', [31.648342, 31.299192, 31.997492])","('val_domain_mape', [42.422546, 41.79645, 43.048637])","('val_latent_mae', [0.38351882, 0.3613791, 0.40565854])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 50)","('Bioma Autoencoder', 'b -> 512 -> 256 -> 50 -> 256 -> 512 -> b')","('Domain Autoencoder', 'd -> 32 -> 16 -> 50 -> 256 -> 512 -> b')","('Activation Encoder', 'tanh')","('Activation Decoder', 'tanh')","('Activation Latent', 'sigmoid')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [970885.375, 781042.0, 1160728.75])","('val_bioma_loss', [485438.62, 390517.16, 580360.06])","('val_domain_loss', [485446.5, 390524.6, 580368.4])","('val_latent_loss', [0.29479235, 0.28003657, 0.30954814])","('val_bioma_mse', [485438.62, 390517.16, 580360.06])","('val_bioma_mae', [31.60193, 31.269882, 31.933979])","('val_bioma_mape', [42.423645, 41.7986, 43.048695])","('val_domain_mse', [485446.5, 390524.6, 580368.4])","('val_domain_mae', [31.73711, 31.417574, 32.056644])","('val_domain_mape', [42.42362, 41.798603, 43.048634])","('val_latent_mae', [0.29479235, 0.28003657, 0.30954814])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 50)","('Bioma Autoencoder', 'b -> 512 -> 256 -> 50 -> 256 -> 512 -> b')","('Domain Autoencoder', 'd -> 32 -> 16 -> 50 -> 256 -> 512 -> b')","('Activation Encoder', 'relu')","('Activation Decoder', 'relu')","('Activation Latent', 'tanh')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [745541.71875, 577035.375, 914048.0625])","('val_bioma_loss', [366275.8, 294240.12, 438311.53])","('val_domain_loss', [379264.75, 282793.97, 475735.53])","('val_latent_loss', [1.1212919, 1.0088668, 1.2337171])","('val_bioma_mse', [366275.8, 294240.12, 438311.53])","('val_bioma_mae', [32.487648, 31.845196, 33.130096])","('val_bioma_mape', [42.423515, 41.796444, 43.050583])","('val_domain_mse', [379264.75, 282793.97, 475735.53])","('val_domain_mae', [36.110542, 35.80644, 36.41465])","('val_domain_mape', [42.423515, 41.796444, 43.050583])","('val_latent_mae', [1.1212919, 1.0088668, 1.2337171])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 50)","('Bioma Autoencoder', 'b -> 512 -> 256 -> 50 -> 256 -> 512 -> b')","('Domain Autoencoder', 'd -> 32 -> 16 -> 50 -> 256 -> 512 -> b')","('Activation Encoder', 'relu')","('Activation Decoder', 'relu')","('Activation Latent', 'sigmoid')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [848405.9375, 578256.0, 1118555.875])","('val_bioma_loss', [431054.2, 310616.47, 551491.94])","('val_domain_loss', [417351.06, 267638.84, 567063.25])","('val_latent_loss', [0.67739224, 0.6501996, 0.70458484])","('val_bioma_mse', [431054.2, 310616.47, 551491.94])","('val_bioma_mae', [32.832726, 32.823124, 32.84233])","('val_bioma_mape', [42.42362, 41.798603, 43.048634])","('val_domain_mse', [417351.06, 267638.84, 567063.25])","('val_domain_mae', [37.656097, 36.63589, 38.676304])","('val_domain_mape', [42.42362, 41.798603, 43.048634])","('val_latent_mae', [0.67739224, 0.6501996, 0.70458484])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 50)","('Bioma Autoencoder', 'b -> 512 -> 256 -> 50 -> 256 -> 512 -> b')","('Domain Autoencoder', 'd -> 32 -> 16 -> 50 -> 256 -> 512 -> b')","('Activation Encoder', 'sigmoid')","('Activation Decoder', 'sigmoid')","('Activation Latent', 'tanh')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [974221.46875, 783212.9375, 1165230.0])","('val_bioma_loss', [487110.62, 391606.3, 582614.94])","('val_domain_loss', [487110.66, 391606.38, 582614.94])","('val_latent_loss', [0.1861189, 0.11736998, 0.25486782])","('val_bioma_mse', [487110.62, 391606.3, 582614.94])","('val_bioma_mae', [31.970734, 31.516975, 32.42449])","('val_bioma_mape', [42.423683, 41.798607, 43.04876])","('val_domain_mse', [487110.66, 391606.38, 582614.94])","('val_domain_mae', [31.97073, 31.516977, 32.424484])","('val_domain_mape', [42.423683, 41.798607, 43.04876])","('val_latent_mae', [0.1861189, 0.11736998, 0.25486782])"
"('Input transform', 'none')","('Output transform', 'ReLU')","('Reconstruction Loss', 'MeanSquaredError')","('Latent Space', 50)","('Bioma Autoencoder', 'b -> 512 -> 256 -> 50 -> 256 -> 512 -> b')","('Domain Autoencoder', 'd -> 32 -> 16 -> 50 -> 256 -> 512 -> b')","('Activation Encoder', 'sigmoid')","('Activation Decoder', 'sigmoid')","('Activation Latent', 'sigmoid')","('CV folds', 2)","('Epochs', 30)","('Batch Size', 64)","('Learning Rate', 'constant = 0.001')","('Optimizer', 'Adam')","('val_loss', [976405.09375, 786053.5625, 1166756.625])","('val_bioma_loss', [488202.5, 393026.72, 583378.25])","('val_domain_loss', [488202.5, 393026.72, 583378.25])","('val_latent_loss', [0.12590706, 0.122725144, 0.12908897])","('val_bioma_mse', [488202.5, 393026.72, 583378.25])","('val_bioma_mae', [32.241932, 31.895857, 32.58801])","('val_bioma_mape', [42.42621, 41.80183, 43.050583])","('val_domain_mse', [488202.5, 393026.72, 583378.25])","('val_domain_mae', [32.241943, 31.89584, 32.58805])","('val_domain_mape', [42.42621, 41.80183, 43.050583])","('val_latent_mae', [0.12590706, 0.122725144, 0.12908897])"
